CustomerID,Frequency,Monetary,Recency,AvgOrderValue,UniqueProducts,ActiveDays,CancellationRate,Cluster,Segment
16739,1,323.0,177,323.0,13,0,1.5,0,At-Risk Customers
16742,1,464.9,47,464.9,1,0,1.5,0,At-Risk Customers
16743,7,2213.13,29,316.1614285714286,89,329,0.25,0,At-Risk Customers
16744,7,1291.91,11,184.55857142857144,198,161,0.0,0,At-Risk Customers
16745,17,7180.7,87,422.3941176470588,148,225,0.0555555555555555,0,At-Risk Customers
16746,18,6680.11,5,371.1172222222222,234,354,0.1578947368421052,0,At-Risk Customers
16747,2,836.0600000000001,38,418.03,34,30,0.75,0,At-Risk Customers
16748,5,1515.9,18,303.18,42,316,0.0,0,At-Risk Customers
16750,5,623.93,45,124.786,74,187,0.0,0,At-Risk Customers
16751,1,1764.72,31,1764.72,24,0,0.0,0,At-Risk Customers
16752,1,207.5,373,207.5,9,0,0.0,0,At-Risk Customers
16753,1,223.92,58,223.92,34,0,0.0,0,At-Risk Customers
16754,1,2002.4,372,2002.4,2,0,0.0,0,At-Risk Customers
16755,3,1475.43,114,491.81,133,201,1.2,0,At-Risk Customers
16756,1,239.4,215,239.4,13,0,0.0,0,At-Risk Customers
16757,1,106.83,319,106.83,7,0,0.0,0,At-Risk Customers
16758,1,369.34,65,369.34,22,0,0.0,0,At-Risk Customers
16759,3,789.79,8,263.2633333333333,40,23,0.25,0,At-Risk Customers
16761,1,316.62,97,316.62,13,0,0.0,0,At-Risk Customers
16762,3,1207.24,20,402.41333333333336,51,124,0.0,0,At-Risk Customers
16763,1,611.8499999999999,199,611.8499999999999,23,0,0.5,0,At-Risk Customers
16764,13,2790.9500000000003,4,214.68846153846155,209,139,0.6666666666666666,0,At-Risk Customers
16765,1,34.0,294,34.0,1,0,0.0,0,At-Risk Customers
16766,2,1145.6,273,572.8,17,0,0.0,0,At-Risk Customers
16767,11,5575.56,31,506.86909090909097,148,285,0.0,0,At-Risk Customers
16768,3,478.09,48,159.36333333333334,47,224,0.8,0,At-Risk Customers
16769,1,361.54,260,361.54,33,0,0.0,0,At-Risk Customers
16770,5,757.1,58,151.42000000000002,116,314,0.1666666666666666,0,At-Risk Customers
16771,5,2242.61,33,448.5220000000001,200,304,0.0,0,At-Risk Customers
16773,1,171.59,57,171.59,23,0,0.0,0,At-Risk Customers
16774,4,661.52,68,165.38,36,110,0.2,0,At-Risk Customers
16775,11,1691.51,10,153.77363636363637,84,357,0.0,0,At-Risk Customers
16776,1,371.54,60,371.54,61,0,0.0,0,At-Risk Customers
16777,2,222.62,80,111.31,45,176,0.0,0,At-Risk Customers
16778,2,245.94,74,122.97,16,199,0.0,0,At-Risk Customers
16779,22,10611.72,2,482.35090909090906,161,364,0.3928571428571428,0,At-Risk Customers
16780,2,422.24,100,211.12,51,158,0.0,0,At-Risk Customers
16781,1,311.25,372,311.25,17,0,1.0,0,At-Risk Customers
16782,13,2267.9500000000003,10,174.45769230769233,103,355,0.3684210526315789,0,At-Risk Customers
16784,1,107.6,20,107.6,3,0,0.0,0,At-Risk Customers
16788,2,594.39,123,297.195,138,131,0.0,0,At-Risk Customers
16789,1,80.80000000000001,8,80.80000000000001,5,0,0.0,0,At-Risk Customers
16790,6,1545.62,4,257.6033333333333,88,34,0.25,0,At-Risk Customers
16791,7,1705.78,29,243.68285714285716,218,303,0.25,0,At-Risk Customers
16792,2,110.38,282,55.19,11,0,0.0,0,At-Risk Customers
16793,1,243.84,57,243.84,16,0,0.0,0,At-Risk Customers
16794,10,1196.5,1,119.65,142,179,0.1666666666666666,0,At-Risk Customers
16795,1,414.88,365,414.88,64,0,0.0,0,At-Risk Customers
16796,1,305.62,89,305.62,18,0,0.0,0,At-Risk Customers
16800,1,1162.65,11,1162.65,148,0,0.0,0,At-Risk Customers
16801,4,1594.23,163,398.5575,72,110,9.0,0,At-Risk Customers
16803,1,332.3,65,332.3,24,0,0.0,0,At-Risk Customers
16804,3,536.99,23,178.99666666666667,59,247,0.0,0,At-Risk Customers
16805,2,460.59,174,230.295,94,186,0.0,0,At-Risk Customers
16806,4,762.16,103,190.54,68,135,0.0,0,At-Risk Customers
16807,3,1121.59,143,373.8633333333333,57,128,0.0,0,At-Risk Customers
16808,2,288.42,99,144.21,21,175,0.0,0,At-Risk Customers
16809,5,914.69,23,182.938,79,239,0.1666666666666666,0,At-Risk Customers
16810,1,309.54,192,309.54,15,0,0.5,0,At-Risk Customers
16811,2,547.07,5,273.535,26,12,0.0,0,At-Risk Customers
16812,1,479.35,361,479.35,15,0,0.0,0,At-Risk Customers
16813,10,1652.18,8,165.21800000000002,248,196,0.0,0,At-Risk Customers
16814,21,6416.7,14,305.5571428571428,122,355,0.0454545454545454,0,At-Risk Customers
16816,4,417.06,103,104.265,28,254,0.0,0,At-Risk Customers
16817,9,1604.75,3,178.30555555555554,73,365,0.6923076923076923,0,At-Risk Customers
16818,11,3349.57,11,304.50636363636363,172,194,0.1538461538461538,0,At-Risk Customers
16820,1,497.61,96,497.61,26,0,0.0,0,At-Risk Customers
16823,1,358.38,227,358.38,34,0,0.0,0,At-Risk Customers
16824,2,460.64,16,230.32,23,148,0.0,0,At-Risk Customers
16825,2,775.18,39,387.59,27,147,0.0,0,At-Risk Customers
16826,1,341.7,51,341.7,22,0,0.0,0,At-Risk Customers
16828,2,128.5,93,64.25,8,19,0.0,0,At-Risk Customers
16829,1,197.22,157,197.22,11,0,0.0,0,At-Risk Customers
16830,1,325.91,39,325.91,23,0,0.0,0,At-Risk Customers
16832,3,199.15,184,66.38333333333334,11,33,0.0,0,At-Risk Customers
16833,4,1106.53,1,276.6325,46,333,0.0,0,At-Risk Customers
16834,1,413.46,228,413.46,24,0,0.0,0,At-Risk Customers
16835,2,180.85,128,90.425,10,244,0.0,0,At-Risk Customers
16836,2,251.87,40,125.935,11,76,0.0,0,At-Risk Customers
16837,11,3170.98,31,288.2709090909091,123,214,0.0833333333333333,0,At-Risk Customers
16838,2,588.85,197,294.425,24,90,0.3333333333333333,0,At-Risk Customers
16839,34,16594.35,9,488.0691176470588,114,360,0.8205128205128205,0,At-Risk Customers
16841,6,1869.82,37,311.63666666666666,101,250,0.1428571428571428,0,At-Risk Customers
16842,3,1264.19,101,421.3966666666667,45,201,0.25,0,At-Risk Customers
16843,16,10196.57,43,637.285625,226,284,0.0588235294117647,0,At-Risk Customers
16846,1,214.32,50,214.32,11,0,0.0,0,At-Risk Customers
16847,1,193.44,43,193.44,12,0,0.0,0,At-Risk Customers
16848,1,281.42,53,281.42,14,0,0.0,0,At-Risk Customers
16849,1,124.57,187,124.57,8,0,0.0,0,At-Risk Customers
16850,1,332.41,334,332.41,19,0,0.0,0,At-Risk Customers
16851,3,342.45,4,114.15,17,47,0.0,0,At-Risk Customers
16852,2,144.91,10,72.455,9,165,0.0,0,At-Risk Customers
16855,2,328.40000000000003,24,164.20000000000002,19,19,0.0,0,At-Risk Customers
16856,1,35.400000000000006,15,35.400000000000006,2,0,0.0,0,At-Risk Customers
16858,1,375.69000000000005,369,375.69000000000005,9,0,1.5,0,At-Risk Customers
16859,2,747.81,145,373.905,50,116,4.0,0,At-Risk Customers
16861,2,173.76,60,86.88,6,98,0.6666666666666666,0,At-Risk Customers
16863,2,502.8,31,251.4,25,335,0.5,0,At-Risk Customers
16866,3,207.74,141,69.24666666666667,10,20,0.0,0,At-Risk Customers
16869,4,817.12,23,204.28,113,152,0.2,0,At-Risk Customers
16871,6,2812.34,22,468.72333333333336,131,248,0.2857142857142857,0,At-Risk Customers
16872,3,680.02,77,226.6733333333333,5,107,0.0,0,At-Risk Customers
16873,6,7123.62,5,1187.27,179,359,1.0,0,At-Risk Customers
16875,5,2095.53,67,419.1060000000001,93,272,1.2222222222222223,0,At-Risk Customers
16877,6,846.62,12,141.10333333333332,111,195,0.0,0,At-Risk Customers
16878,1,13.3,84,13.3,3,0,1.5,0,At-Risk Customers
16880,7,1491.43,31,213.0614285714286,121,158,0.0,0,At-Risk Customers
16881,1,432.0,67,432.0,1,0,0.0,0,At-Risk Customers
16882,3,705.12,67,235.04,39,250,0.0,0,At-Risk Customers
16883,2,272.48,187,136.24,33,184,0.0,0,At-Risk Customers
16884,2,429.84,38,214.92,26,0,0.0,0,At-Risk Customers
16885,3,450.41,15,150.13666666666668,82,341,0.0,0,At-Risk Customers
16887,1,192.33,35,192.33,35,0,0.0,0,At-Risk Customers
16889,3,1578.67,195,526.2233333333334,112,142,0.0,0,At-Risk Customers
16891,5,742.43,2,148.486,166,369,0.0,0,At-Risk Customers
16892,5,518.19,1,103.638,87,182,0.2857142857142857,0,At-Risk Customers
16893,1,145.93,367,145.93,44,0,0.0,0,At-Risk Customers
16895,1,202.27,65,202.27,57,0,0.0,0,At-Risk Customers
16897,2,289.78,299,144.89,37,14,2.333333333333333,0,At-Risk Customers
16898,3,501.03,26,167.01000000000002,150,342,0.25,0,At-Risk Customers
16899,6,1271.06,8,211.84333333333333,80,352,0.0,0,At-Risk Customers
16900,3,887.11,17,295.7033333333333,78,46,0.6,0,At-Risk Customers
16902,1,1706.88,116,1706.88,43,0,0.0,0,At-Risk Customers
16903,1,363.2,29,363.2,50,0,0.0,0,At-Risk Customers
16904,16,3653.75,4,228.359375,387,362,0.0,0,At-Risk Customers
16905,7,3037.6,5,433.9428571428571,117,366,0.125,0,At-Risk Customers
16906,4,559.59,82,139.8975,74,166,0.0,0,At-Risk Customers
16907,5,928.76,29,185.752,89,336,0.0,0,At-Risk Customers
16909,1,379.14,72,379.14,18,0,0.5,0,At-Risk Customers
16910,8,1508.96,4,188.62,318,86,0.0,0,At-Risk Customers
16912,11,2555.58,29,232.32545454545453,88,294,0.2857142857142857,0,At-Risk Customers
16913,1,113.44,290,113.44,8,0,0.0,0,At-Risk Customers
16914,1,183.76,36,183.76,25,0,0.0,0,At-Risk Customers
16915,6,621.6800000000001,9,103.61333333333334,46,274,0.0,0,At-Risk Customers
16916,2,562.41,24,281.205,129,348,0.0,0,At-Risk Customers
16917,1,391.52,277,391.52,9,0,0.0,0,At-Risk Customers
16918,6,1068.82,50,178.13666666666666,97,267,0.2857142857142857,0,At-Risk Customers
16919,11,2592.25,156,235.6590909090909,141,212,0.0,0,At-Risk Customers
16921,1,154.18,61,154.18,50,0,0.0,0,At-Risk Customers
16923,19,7069.08,12,372.0568421052632,313,350,0.9230769230769232,0,At-Risk Customers
16924,3,829.89,21,276.63,69,62,1.5,0,At-Risk Customers
16926,1,230.25,371,230.25,14,0,0.0,0,At-Risk Customers
16927,3,543.05,116,181.01666666666665,5,245,0.0,0,At-Risk Customers
16928,17,2814.7,80,165.5705882352941,69,292,0.2105263157894736,0,At-Risk Customers
16929,7,1295.39,4,185.0557142857143,51,151,0.0,0,At-Risk Customers
16930,3,378.89,26,126.29666666666668,47,42,0.0,0,At-Risk Customers
16931,21,4554.87,5,216.89857142857144,448,364,0.0,0,At-Risk Customers
16932,1,150.23000000000002,53,150.23000000000002,44,0,0.0,0,At-Risk Customers
16933,2,563.23,1,281.615,42,237,1.0,0,At-Risk Customers
16934,2,931.03,55,465.515,59,0,0.0,0,At-Risk Customers
16936,1,261.9,26,261.9,56,0,0.0,0,At-Risk Customers
16938,4,2711.6800000000003,9,677.9200000000001,212,300,0.2,0,At-Risk Customers
16940,3,3049.88,52,1016.6266666666668,226,237,0.0,0,At-Risk Customers
16942,9,1904.99,13,211.6655555555556,159,215,0.2,0,At-Risk Customers
16943,3,816.73,212,272.24333333333334,23,106,0.0,0,At-Risk Customers
16945,19,4345.5,22,228.71052631578948,137,336,0.0,0,At-Risk Customers
16947,1,406.48,236,406.48,21,0,0.0,0,At-Risk Customers
16948,3,435.02,139,145.00666666666666,15,187,0.0,0,At-Risk Customers
16949,6,1286.27,4,214.37833333333333,57,312,0.1428571428571428,0,At-Risk Customers
16950,3,1178.56,57,392.8533333333333,39,310,0.0,0,At-Risk Customers
16951,3,1277.75,135,425.9166666666667,73,169,0.25,0,At-Risk Customers
16952,2,167.61,109,83.805,16,0,0.0,0,At-Risk Customers
16953,1,20.8,30,20.8,1,0,0.0,0,At-Risk Customers
16954,9,2085.08,1,231.67555555555555,40,358,0.0,0,At-Risk Customers
16955,4,518.67,185,129.6675,18,188,0.2,0,At-Risk Customers
16956,1,308.74,18,308.74,16,0,1.0,0,At-Risk Customers
16957,2,416.64,239,208.32,15,42,0.0,0,At-Risk Customers
16959,1,117.35,87,117.35,7,0,0.0,0,At-Risk Customers
16960,3,507.05,39,169.01666666666668,92,213,0.0,0,At-Risk Customers
16961,1,234.17,116,234.17,14,0,0.0,0,At-Risk Customers
16963,1,110.55,187,110.55,7,0,0.0,0,At-Risk Customers
16965,1,201.19,227,201.19,26,0,0.0,0,At-Risk Customers
16966,7,2154.97,8,307.8528571428571,8,231,0.3,0,At-Risk Customers
16967,1,319.02,189,319.02,21,0,0.0,0,At-Risk Customers
16968,2,439.43,4,219.715,31,103,0.0,0,At-Risk Customers
16969,3,650.41,39,216.8033333333333,42,152,0.0,0,At-Risk Customers
16971,1,357.21,38,357.21,40,0,0.5,0,At-Risk Customers
16976,1,251.52,267,251.52,2,0,0.0,0,At-Risk Customers
16978,1,344.33,78,344.33,39,0,0.0,0,At-Risk Customers
16979,6,1852.0,4,308.6666666666667,64,294,0.25,0,At-Risk Customers
16980,2,1028.46,255,514.23,71,36,0.0,0,At-Risk Customers
16982,1,384.06,61,384.06,22,0,0.0,0,At-Risk Customers
16983,7,1905.87,13,272.26714285714286,112,356,0.125,0,At-Risk Customers
16984,2,4459.52,88,2229.76,354,41,2.2,0,At-Risk Customers
16985,10,5464.12,17,546.412,62,341,0.0909090909090909,0,At-Risk Customers
16986,2,1873.2,30,936.6,3,0,0.0,0,At-Risk Customers
16987,7,1616.8,3,230.97142857142856,74,202,0.0,0,At-Risk Customers
16988,1,126.12,5,126.12,7,0,0.0,0,At-Risk Customers
16989,6,1133.25,7,188.875,7,143,0.0,0,At-Risk Customers
16990,1,179.0,219,179.0,1,0,0.0,0,At-Risk Customers
16992,5,1614.31,11,322.862,84,274,0.3333333333333333,0,At-Risk Customers
16996,6,1456.96,30,242.82666666666668,13,323,0.4444444444444444,0,At-Risk Customers
16997,3,702.0,288,234.0,7,37,0.0,0,At-Risk Customers
16998,4,295.0,150,73.75,1,154,0.3333333333333333,0,At-Risk Customers
16999,2,484.82,23,242.41,21,50,0.0,0,At-Risk Customers
17001,11,3989.57,1,362.6881818181818,75,358,0.0,0,At-Risk Customers
17002,3,1493.73,86,497.91,41,205,0.25,0,At-Risk Customers
17004,2,1312.14,46,656.0699999999999,38,46,0.0,0,At-Risk Customers
17006,4,781.78,5,195.445,37,70,0.0,0,At-Risk Customers
17007,6,889.9300000000001,51,148.3216666666667,50,306,0.1428571428571428,0,At-Risk Customers
17010,1,195.36,18,195.36,11,0,0.5,0,At-Risk Customers
17011,1,270.9,30,270.9,15,0,0.0,0,At-Risk Customers
17014,3,583.4300000000001,8,194.4766666666667,63,58,0.25,0,At-Risk Customers
17015,3,1838.61,29,612.87,182,156,0.0,0,At-Risk Customers
17017,20,8694.26,3,434.713,88,369,0.5925925925925926,0,At-Risk Customers
17018,2,920.1,41,460.05,15,285,0.0,0,At-Risk Customers
17019,4,1258.08,11,314.52,166,357,0.0,0,At-Risk Customers
17022,1,71.0,31,71.0,7,0,0.0,0,At-Risk Customers
17024,3,95.85,45,31.95,2,112,0.0,0,At-Risk Customers
17025,3,357.77,61,119.25666666666666,8,312,0.0,0,At-Risk Customers
17026,2,154.83,185,77.415,4,184,0.0,0,At-Risk Customers
17027,6,877.5600000000001,79,146.26000000000002,110,238,0.2857142857142857,0,At-Risk Customers
17029,2,716.0,111,358.0,1,126,0.0,0,At-Risk Customers
17030,1,146.87,64,146.87,11,0,0.0,0,At-Risk Customers
17031,2,380.35,12,190.175,19,143,0.0,0,At-Risk Customers
17033,3,1030.14,86,343.38000000000005,24,273,0.0,0,At-Risk Customers
17034,3,745.52,16,248.50666666666663,28,271,0.5,0,At-Risk Customers
17035,2,433.53,246,216.765,27,65,1.3333333333333333,0,At-Risk Customers
17037,1,1267.32,88,1267.32,75,0,1.0,0,At-Risk Customers
17038,1,112.4,30,112.4,22,0,0.0,0,At-Risk Customers
17040,1,449.73,138,449.73,15,0,0.0,0,At-Risk Customers
17041,3,1071.49,27,357.16333333333336,59,333,0.25,0,At-Risk Customers
17042,5,1036.58,3,207.316,74,244,0.0,0,At-Risk Customers
17043,4,1735.18,32,433.795,100,234,0.0,0,At-Risk Customers
17044,1,948.48,25,948.48,6,0,1.3333333333333333,0,At-Risk Customers
17045,3,339.44,113,113.14666666666666,20,134,0.0,0,At-Risk Customers
17046,1,642.02,157,642.02,22,0,0.0,0,At-Risk Customers
17047,3,1100.9,85,366.9666666666667,59,119,0.0,0,At-Risk Customers
17048,3,925.35,118,308.45,41,213,0.8333333333333334,0,At-Risk Customers
17049,9,5655.03,3,628.3366666666666,201,273,0.3636363636363636,0,At-Risk Customers
17050,6,3185.64,96,530.9399999999999,169,203,0.0,0,At-Risk Customers
17051,1,240.89,194,240.89,40,0,0.0,0,At-Risk Customers
17052,1,399.09,28,399.09,72,0,0.0,0,At-Risk Customers
17053,1,498.48,131,498.48,13,0,0.5,0,At-Risk Customers
17054,5,1356.33,28,271.266,64,216,0.1666666666666666,0,At-Risk Customers
17058,3,1179.89,82,393.2966666666667,51,158,0.0,0,At-Risk Customers
17059,5,3080.39,30,616.078,292,339,0.0,0,At-Risk Customers
17060,1,234.24,266,234.24,5,0,0.0,0,At-Risk Customers
17061,11,5232.2300000000005,74,475.6572727272728,57,158,0.1666666666666666,0,At-Risk Customers
17062,4,533.33,314,133.3325,52,55,0.2,0,At-Risk Customers
17063,7,1461.14,21,208.73428571428573,66,268,0.3636363636363636,0,At-Risk Customers
17064,3,855.45,59,285.15000000000003,53,268,0.0,0,At-Risk Customers
17068,21,4552.14,12,216.76857142857145,116,355,0.0454545454545454,0,At-Risk Customers
17069,9,2709.7000000000003,28,301.0777777777778,111,345,0.8461538461538461,0,At-Risk Customers
17070,1,304.24,114,304.24,62,0,0.0,0,At-Risk Customers
17071,9,2429.03,28,269.89222222222224,102,281,0.5714285714285714,0,At-Risk Customers
17073,4,1446.09,18,361.5225,142,91,0.0,0,At-Risk Customers
17075,4,834.12,18,208.53,62,299,0.6,0,At-Risk Customers
17076,3,841.0799999999999,36,280.36,17,328,0.0,0,At-Risk Customers
17078,2,378.2,36,189.1,28,0,0.0,0,At-Risk Customers
17079,1,118.8,78,118.8,2,0,0.0,0,At-Risk Customers
17080,2,287.62,22,143.81,8,247,0.3333333333333333,0,At-Risk Customers
17081,2,288.91,25,144.455,55,20,0.0,0,At-Risk Customers
17082,2,2003.85,33,1001.925,75,285,0.0,0,At-Risk Customers
17083,3,1405.78,109,468.5933333333333,24,194,0.0,0,At-Risk Customers
17084,2,2747.99,35,1373.995,146,0,0.0,0,At-Risk Customers
17085,5,1562.4,123,312.48,115,239,0.3333333333333333,0,At-Risk Customers
17086,6,2050.08,7,341.68,76,56,0.0,0,At-Risk Customers
17088,4,1991.01,28,497.7525,96,225,0.0,0,At-Risk Customers
17090,7,1974.65,4,282.0928571428572,45,349,0.125,0,At-Risk Customers
17091,9,3827.76,3,425.3066666666667,119,365,0.3,0,At-Risk Customers
17092,4,1774.03,50,443.5075,99,227,0.0,0,At-Risk Customers
17094,1,302.0,322,302.0,14,0,0.5,0,At-Risk Customers
17095,3,1324.16,23,441.3866666666667,69,312,0.5,0,At-Risk Customers
17096,4,1022.13,15,255.5325,46,246,0.5714285714285714,0,At-Risk Customers
17097,8,954.42,2,119.3025,153,363,0.2222222222222222,0,At-Risk Customers
17100,2,971.74,18,485.87,65,0,0.0,0,At-Risk Customers
17101,4,1621.73,10,405.4325,28,167,0.0,0,At-Risk Customers
17102,1,25.5,262,25.5,1,0,0.0,0,At-Risk Customers
17105,2,665.78,159,332.89,80,147,0.0,0,At-Risk Customers
17107,6,10797.48,33,1799.58,269,244,0.4285714285714285,0,At-Risk Customers
17109,6,881.29,29,146.88166666666666,107,203,0.5,0,At-Risk Customers
17110,1,163.29999999999998,165,163.29999999999998,12,0,0.0,0,At-Risk Customers
17111,1,231.61,47,231.61,29,0,0.0,0,At-Risk Customers
17114,8,801.12,6,100.14,85,329,0.8,0,At-Risk Customers
17115,3,837.5,8,279.1666666666667,33,224,0.8,0,At-Risk Customers
17117,1,116.2,288,116.2,9,0,0.0,0,At-Risk Customers
17118,1,157.02,318,157.02,10,0,0.0,0,At-Risk Customers
17119,2,606.91,3,303.455,35,56,1.0,0,At-Risk Customers
17120,1,307.46,233,307.46,18,0,0.0,0,At-Risk Customers
17122,1,138.32,119,138.32,7,0,0.0,0,At-Risk Customers
17123,1,345.3,162,345.3,9,0,0.0,0,At-Risk Customers
17124,1,294.24,185,294.24,31,0,0.0,0,At-Risk Customers
17125,1,230.5,50,230.5,34,0,0.0,0,At-Risk Customers
17126,5,989.45,152,197.89,187,210,0.2857142857142857,0,At-Risk Customers
17128,1,157.09,335,157.09,14,0,0.0,0,At-Risk Customers
17131,5,2463.17,5,492.634,78,70,0.0,0,At-Risk Customers
17133,7,4892.240000000001,16,698.8914285714287,13,250,0.0,0,At-Risk Customers
17134,2,413.2,107,206.6,21,157,0.0,0,At-Risk Customers
17135,7,1139.73,16,162.81857142857143,34,355,0.0,0,At-Risk Customers
17138,1,380.5,276,380.5,24,0,0.0,0,At-Risk Customers
17139,12,10650.77,16,887.5641666666667,309,273,0.6,0,At-Risk Customers
17140,1,454.12,247,454.12,16,0,0.0,0,At-Risk Customers
17142,1,579.0,239,579.0,15,0,0.0,0,At-Risk Customers
17144,2,984.57,1,492.285,42,83,0.0,0,At-Risk Customers
17146,3,749.78,106,249.92666666666665,33,253,0.0,0,At-Risk Customers
17147,4,1714.59,23,428.6475,68,289,0.6666666666666666,0,At-Risk Customers
17148,1,124.88,52,124.88,9,0,0.0,0,At-Risk Customers
17152,3,1689.5,195,563.1666666666666,9,68,0.5,0,At-Risk Customers
17153,1,213.78,24,213.78,14,0,0.0,0,At-Risk Customers
17154,1,329.34,75,329.34,23,0,0.0,0,At-Risk Customers
17155,2,251.7,18,125.85,19,160,0.0,0,At-Risk Customers
17157,2,319.0,8,159.5,11,168,0.6666666666666666,0,At-Risk Customers
17158,3,1266.97,32,422.3233333333333,53,328,0.0,0,At-Risk Customers
17159,3,1538.88,22,512.96,96,150,0.25,0,At-Risk Customers
17160,6,3518.03,31,586.3383333333334,111,210,0.0,0,At-Risk Customers
17162,10,1715.46,29,171.546,81,276,0.0909090909090909,0,At-Risk Customers
17163,2,293.1,22,146.55,3,56,0.0,0,At-Risk Customers
17164,7,2467.35,33,352.4785714285714,92,240,0.125,0,At-Risk Customers
17165,1,158.68,284,158.68,10,0,0.0,0,At-Risk Customers
17166,2,206.34,39,103.17,11,165,0.6666666666666666,0,At-Risk Customers
17169,2,835.78,58,417.89,51,125,1.5,0,At-Risk Customers
17171,1,224.91,289,224.91,16,0,0.0,0,At-Risk Customers
17172,1,317.76,79,317.76,15,0,0.5,0,At-Risk Customers
17173,8,3766.6,5,470.825,36,125,0.1111111111111111,0,At-Risk Customers
17174,1,59.9,218,59.9,4,0,0.0,0,At-Risk Customers
17175,4,1443.69,44,360.9225,42,252,0.2,0,At-Risk Customers
17176,1,306.13,202,306.13,15,0,0.0,0,At-Risk Customers
17179,3,711.79,178,237.2633333333333,56,183,0.0,0,At-Risk Customers
17180,4,783.97,56,195.9925,91,259,0.5,0,At-Risk Customers
17181,2,239.92,57,119.96,23,316,0.0,0,At-Risk Customers
17183,6,3347.31,8,557.885,42,97,0.375,0,At-Risk Customers
17186,2,144.0,47,72.0,1,13,0.0,0,At-Risk Customers
17187,1,203.95,227,203.95,10,0,0.0,0,At-Risk Customers
17188,7,2474.23,11,353.4614285714286,71,351,0.5555555555555556,0,At-Risk Customers
17189,2,383.75,106,191.875,52,253,0.0,0,At-Risk Customers
17190,2,444.74,59,222.37,19,148,0.3333333333333333,0,At-Risk Customers
17191,7,2093.68,28,299.09714285714284,163,340,0.0,0,At-Risk Customers
17193,7,1699.3,36,242.75714285714284,17,141,0.3333333333333333,0,At-Risk Customers
17194,2,262.62,274,131.31,26,86,0.0,0,At-Risk Customers
17197,1,1013.01,30,1013.01,29,0,0.0,0,At-Risk Customers
17198,3,692.22,24,230.74,89,347,0.0,0,At-Risk Customers
17201,1,289.78000000000003,54,289.78000000000003,38,0,0.0,0,At-Risk Customers
17203,6,3560.08,36,593.3466666666667,116,24,0.0,0,At-Risk Customers
17204,4,1564.56,175,391.14,44,88,1.1111111111111112,0,At-Risk Customers
17205,1,384.08,54,384.08,13,0,0.0,0,At-Risk Customers
17206,1,204.24,53,204.24,7,0,0.0,0,At-Risk Customers
17211,8,2317.2200000000003,27,289.65250000000003,150,342,0.2222222222222222,0,At-Risk Customers
17212,1,226.85,253,226.85,4,0,0.0,0,At-Risk Customers
17213,7,2781.23,40,397.3185714285714,85,326,0.6363636363636364,0,At-Risk Customers
17214,6,1059.12,60,176.52,79,298,0.1428571428571428,0,At-Risk Customers
17217,1,113.5,234,113.5,9,0,0.0,0,At-Risk Customers
17218,10,1951.97,4,195.197,146,363,0.0,0,At-Risk Customers
17219,1,114.23,32,114.23,24,0,0.0,0,At-Risk Customers
17220,14,3187.55,24,227.68214285714288,303,339,0.0,0,At-Risk Customers
17221,2,334.48,7,167.24,59,28,0.0,0,At-Risk Customers
17222,1,328.65,65,328.65,27,0,0.0,0,At-Risk Customers
17223,2,416.89,310,208.445,43,58,0.0,0,At-Risk Customers
17226,1,393.49,309,393.49,21,0,0.0,0,At-Risk Customers
17227,6,939.32,19,156.55333333333334,28,349,0.0,0,At-Risk Customers
17228,8,1906.09,16,238.26125,140,356,0.0,0,At-Risk Customers
17229,2,318.76,96,159.38,39,46,0.0,0,At-Risk Customers
17230,8,3638.41,264,454.80125,51,95,0.3636363636363636,0,At-Risk Customers
17231,10,3124.72,12,312.472,292,349,0.3571428571428571,0,At-Risk Customers
17232,2,417.77,3,208.885,30,11,0.0,0,At-Risk Customers
17233,1,190.88,35,190.88,25,0,0.0,0,At-Risk Customers
17234,1,149.89,183,149.89,14,0,0.0,0,At-Risk Customers
17235,2,550.0600000000001,25,275.03000000000003,24,347,0.0,0,At-Risk Customers
17236,6,916.13,13,152.68833333333333,88,350,0.0,0,At-Risk Customers
17237,2,314.69,11,157.345,18,11,0.0,0,At-Risk Customers
17238,17,3719.1,3,218.7705882352941,297,368,0.0,0,At-Risk Customers
17239,1,382.5,313,382.5,15,0,0.5,0,At-Risk Customers
17242,2,1135.04,108,567.52,30,72,0.0,0,At-Risk Customers
17243,26,8540.05,1,328.4634615384615,180,368,0.2333333333333333,0,At-Risk Customers
17244,1,954.9,53,954.9,31,0,0.0,0,At-Risk Customers
17245,1,171.45000000000002,205,171.45000000000002,9,0,0.0,0,At-Risk Customers
17247,1,280.09000000000003,15,280.09000000000003,53,0,0.0,0,At-Risk Customers
17248,1,318.65,120,318.65,68,0,0.0,0,At-Risk Customers
17250,2,381.97,4,190.985,55,257,0.0,0,At-Risk Customers
17251,1,269.83,363,269.83,37,0,0.0,0,At-Risk Customers
17252,2,348.91,117,174.45499999999998,86,69,0.0,0,At-Risk Customers
17253,1,178.26,18,178.26,18,0,0.0,0,At-Risk Customers
17254,2,271.19,5,135.595,100,10,0.0,0,At-Risk Customers
17255,2,291.48,41,145.74,69,258,0.0,0,At-Risk Customers
17256,2,240.0,107,120.0,12,204,0.0,0,At-Risk Customers
17259,2,581.23,148,290.615,104,220,0.0,0,At-Risk Customers
17262,5,1253.36,52,250.67200000000005,9,313,0.0,0,At-Risk Customers
17263,1,63.440000000000005,208,63.440000000000005,23,0,0.0,0,At-Risk Customers
